id,name,artists,album,year,popularity,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_m,file name
2Y5CFWldGnnWKHXjzIHxAa,Pacemaker,Jackmate,"DJ Koze Presents Pampa, Vol. 1",2016,13,0.763,0.768,5,0.085,0.0387,0.902,0.11,0.0473,119.983,7.9771,"Pacemaker Jackmate, Nik Reiff"
3ipt678zwPkLgPpyTnSEeK,oh baby - electric lady sessions,LCD Soundsystem,Electric Lady Sessions,2019,33,0.525,0.777,5,0.0507,0.0248,0.244,0.0624,0.258,169.991,6.1709,oh baby - electric lady sessions LCD Soundsystem
7Azu6woSBIL0Gwj3Y79bn5,Maybe I'm Wrong,Deborah de Luca,Maybe I'm Wrong,2021,41,0.689,0.632,8,0.0534,0.0483,0.363,0.112,0.0869,132.009,6.303,Maybe I'm Wrong - Deborah De Luca
1BkY0N8ChFk2mdLbAUu8ZK,Pass The Dutchie,Musical Youth,Anthology,1994,69,0.805,0.418,7,0.0979,0.459,0.0,0.288,0.966,149.724,3.4238,Pass The Dutchie Musical Youth
6kle4XS7gyiUIb0tmsyCf4,Is It Any Wonder?,Durand Jones & The Indications,Durand Jones & The Indications (Deluxe Edition),2018,61,0.546,0.38,2,0.0291,0.633,0.593,0.0899,0.408,137.02,4.61,Is It Any Wonder? Durand Jones & The Indications
4gVyYO3lwkhhjQXp4oabwy,Anti War Dub,Mala,Anti War Dub,2021,34,0.693,0.504,11,0.221,0.166,0.854,0.107,0.358,139.038,6.3689,"Anti War Dub Mala, Spen G"
5yfdnAdidP9PEgOIlzdRED,Chained - John Talabot and Pional Blinded Remix,The xx,Chained (John Talabot and Pional Blinded Remix),2013,29,0.841,0.536,9,0.0656,0.323,0.808,0.0552,0.435,116.998,8.5528,"Chained - John Talabot and PionalBlinded Remix The xx, John Talabot, Pional"
1Tzq2as6CZlNfwRoYXM5JK,Somewhere (feat. Octavian),The Blaze,Somewhere (feat. Octavian),2020,40,0.48,0.417,1,0.0482,0.273,0.127,0.111,0.0948,129.948,3.5858,"Somewhere The Blaze, Octavian"
1V4jC0vJ5525lEF1bFgPX2,Shots,LMFAO,Party Rock,2009,71,0.825,0.856,1,0.0476,0.00851,1.4e-06,0.127,0.207,128.016,3.7022,Shots LMFAO
2Cp7vXWA3ie2KcpWVN7Jk1,Satyr,O'Flynn,Satyr,2022,29,0.663,0.798,11,0.0415,0.000132,0.802,0.0496,0.315,135.013,4.7508,"Satyr O'Flynn, Frazer Ray"
6OnfBiiSc9RGKiBKKtZXgQ,We Built This City,Starship,Knee Deep In The Hoopla,1985,78,0.661,0.908,5,0.039,0.052,0.0,0.0708,0.656,144.091,4.9347,We Built This City Starship
6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),Icona Pop,THIS IS... ICONA POP,2013,73,0.711,0.906,8,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,2.6192,"I Love It Icona Pop, Charli XCX"
2ru82sMlycieEodGcKyszh,The Heat,Jungle,Jungle,2014,49,0.649,0.878,5,0.0428,0.277,0.162,0.424,0.645,109.989,3.2675,The Heat Jungle
6kle4XS7gyiUIb0tmsyCf4,Is It Any Wonder?,Durand Jones & The Indications,Durand Jones & The Indications (Deluxe Edition),2018,61,0.546,0.38,2,0.0291,0.633,0.593,0.0899,0.408,137.02,4.61,Cousin to the Park Durand Jones & The Indications
745H5CctFr12Mo7cqa1BMH,My Girl,The Temptations,The Temptations Sing Smokey,1965,83,0.572,0.418,0,0.0349,0.635,0.0,0.0961,0.694,104.566,2.75,My Girl The Temptations
5Dxv2JoDim8FfyUzCbOqvQ,The Way That I Do,Durand Jones & The Indications,Private Space,2021,56,0.71,0.533,8,0.0489,0.243,0.06,0.0677,0.899,115.049,3.5055,"The Way That I Do Durand Jones & The Indications, Aaron Frazer"
1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,Who Loves You,1975,77,0.737,0.495,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,3.2858,December 1963 Frankie Valli & The Four Seasons
5MT2w1BexEAWjJ62OOHE6q,The Prince,Madeon,The Prince,2020,50,0.61,0.781,2,0.0379,0.00361,0.135,0.323,0.299,95.003,3.7135,The Prince Madeon
2Ob2E0owyR8gdF0YGf0fZp,Joypunks,Big Wild,Superdream,2019,51,0.694,0.669,7,0.0328,0.0382,0.021,0.0975,0.338,121.987,3.2582,Joypunks Big Wild
6QanbknK7HJMOaUqlNCxhz,A Brand New Start,Ross from Friends,Tread,2021,48,0.452,0.231,3,0.0392,0.845,0.274,0.0881,0.366,120.278,2.5917,A Brand New Start Ross From Friends
1uNePI826aqh9uC9pgbeHU,Tia Tamera (feat. Rico Nasty),Doja Cat,Amala (Deluxe Version),2019,74,0.822,0.654,0,0.132,0.019,0.0,0.233,0.421,119.884,3.5169,Tia Tamera Doja Cat
1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,The Smiths,The Smiths,1984,80,0.611,0.846,11,0.0436,0.00509,0.0,0.0784,0.751,103.912,2.7153,This Charming Man The Smiths
2dxjKgT0li4qBI3QwuN9Ih,Touch The Sky,Kanye West,Late Registration,2005,76,0.552,0.846,9,0.342,0.0114,0.0,0.309,0.554,98.56,3.9433,"Touch The Sky* Kanye West, Lupe Fiasco"
2SLwbpExuoBDZBpjfefCtV,Out of Time,The Weeknd,Dawn FM,2022,81,0.65,0.76,0,0.0446,0.255,0.0,0.339,0.838,93.057,3.5699,Out of Time The Weeknd
1UERuR9hjz9GM609JIjtGx,Problems,Floating Points,Problems,2022,44,0.703,0.873,10,0.0562,0.0189,0.57,0.316,0.534,136.0,4.6206,Problems Floating Points
5csdrJ0JtFn0qvwlvSh2EI,Love's Theme,The Love Unlimited Orchestra,Rhapsody In White (Reissue),1998,61,0.496,0.563,4,0.0337,0.000835,0.804,0.373,0.723,97.136,4.1044,Love's Theme The Love Unlimited Orchestra
3wiAIsatspwAO0Pgn5NFLi,girl,Fennec,a couple of good days,2022,39,0.875,0.69,5,0.034,0.00952,0.823,0.656,0.964,126.595,2.9248,girl Fennec
5GkefxmfTqbYCJ58KXsuTi,Feelin' Good,J Lloyd,Kosmos,2020,51,0.675,0.905,7,0.066,0.208,0.00196,0.233,0.87,119.982,1.3331,Feelin' Good J Lloyd
5Bv1HoYXGCICY3ymEIdpHF,Waiting,Fabiana Palladino,Waiting,2020,30,0.755,0.644,0,0.0431,0.0957,5.23e-05,0.0551,0.695,132.945,3.4567,Waiting Fabiana Palladino
2Pj8ZzeHsiI4FEl8USfARH,Party Again,TOPS,Party Again,2021,43,0.746,0.625,0,0.0302,0.412,0.426,0.065,0.855,108.025,2.741,Party Again TOPS
5x61tMerDsd6v5fnvHj1YE,Come We Go,Jamie xx,"DJ Koze Presents Pampa, Vol. 1",2016,35,0.597,0.861,7,0.0426,0.0132,0.715,0.108,0.11,132.031,5.7353,"Come We Go Jamie xx, Kosi Kos"
1DILB9JfEc7qDffFExkY3f,Digital Arpeggios,Percussions,Digital Arpeggios,2015,24,0.773,0.782,10,0.0624,0.202,0.65,0.183,0.637,117.0,9.0256,Digital Arpeggios Percussions
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Dua Lipa,Future Nostalgia,2020,85,0.702,0.825,6,0.0601,0.00883,0.0,0.0674,0.915,102.977,3.3844,Levitating Dua Lipa
2WZRvVzCiD6xXifRTaKsm8,Prom King,Skylar Spence,Prom King,2015,29,0.807,0.783,0,0.059,0.0421,0.0673,0.0752,0.692,121.047,4.2427,Prom King Skylar Spence
3FSOP0KUsO3hv96E92CHsp,MAMA'S EYES,METTE,MAMA'S EYES,2023,59,0.775,0.742,1,0.101,0.0779,2.73e-05,0.401,0.514,121.89,3.3367,MAMA'S EYES METTE
2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon - Remastered 2002,Culture Club,Colour By Numbers (Remastered / Expanded Edition),1983,79,0.668,0.73,10,0.0366,0.225,0.0,0.188,0.894,92.049,4.2129,Karma Chameleon Culture Club
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,Clairo,Immunity,2019,82,0.744,0.619,0,0.039,0.598,0.00372,0.231,0.641,112.997,3.1398,Sofia Clairo
2C0KFbb4v9CNWR5c9jWcKC,Andromeda (feat. DRAM),Gorillaz,Humanz (Deluxe),2017,66,0.788,0.472,0,0.0475,0.003,0.0322,0.59,0.257,130.084,3.2925,"Andromeda Gorillaz, Shelley FKA DRAM"
2QjEeOoxu2MLcJp871VnK4,Manyi Wo Ayea,Nana Adomako Nyamekye,The Original Old Hits Of,2000,8,0.757,0.822,9,0.0855,0.188,0.00588,0.177,0.91,117.07,14.7851,Manyi Wo Ayea Nana Adomako Nyamekye
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,24K Magic,2016,89,0.853,0.56,1,0.0406,0.013,0.0,0.0944,0.86,134.066,3.4449,That's What I Like Bruno Mars
6gHcbKtydW4jO5scP8J0qn,The Last Time I Saw You,Haich Ber Na,The Last Time I Saw You,2021,40,0.69,0.707,0,0.0459,0.0252,0.265,0.0475,0.469,124.996,3.5997,The Last Time I Saw You Haich Ber Na
71PE9KWpiSqs4Z2cHMzlEi,Rose Quartz (Instrumental),Toro y Moi,Anything In Return (Instrumentals),2023,22,0.799,0.53,0,0.0345,0.078,0.85,0.293,0.501,109.975,4.2706,Rose Quartz (Instrumental) Toro y Moi
20q17ULpVtdBZL50Id57U0,No. 17,Stimming,"DJ Koze Presents Pampa, Vol. 1",2016,18,0.855,0.588,1,0.0896,0.0186,0.92,0.554,0.245,119.011,6.0327,No. 17 Stimming
5le4sn0iMcnKU56bdmNzso,Everybody Loves The Sunshine,Roy Ayers Ubiquity,Everybody Loves The Sunshine (Reissue),1976,68,0.52,0.571,11,0.036,0.168,5.14e-06,0.17,0.701,161.051,3.9945,Everybody Loves The Sunshine Roy Ayers Ubiquity
3ix6K4wZY29bCujrSznwFZ,Let's Dance - 2018 Remaster,David Bowie,Let's Dance (2018 Remaster),1983,73,0.654,0.743,10,0.0605,0.0125,0.0272,0.153,0.632,114.846,7.6279,Let's Dance - 2018 Remaster David Bowie
7dyi7AorhfCTJvGFjXwpyU,Puppy Princess,Hot Freaks,Puppy Princess,2021,66,0.642,0.702,1,0.0551,0.162,0.0,0.289,0.693,121.971,4.2622,Puppy Princess Hot Freaks
433P7tDcIAi6NLnf4Sh6tI,Still Here,Drake,Views,2016,68,0.834,0.433,0,0.174,0.0258,0.0,0.633,0.229,133.938,3.1642,Still Here Drake
0h6ENY9kDXxfbbfnX3onPR,What You Like,Logic1000,What You Like,2021,59,0.794,0.543,6,0.0519,0.0398,0.783,0.0858,0.598,124.009,3.2315,What You Like Logic1000
0avbGep1xxLYfWfkUlMiVK,Ooo La La,Brijean,Ooo La La,2022,33,0.846,0.804,6,0.105,0.0236,0.837,0.133,0.763,113.965,2.6356,Ooo La La Brijean
213H9vfVfLc7m2zRVWgCmJ,Moody,Brijean,Feelings,2021,52,0.826,0.702,10,0.0772,0.086,0.829,0.119,0.519,115.99,2.237,Moody Brijean
2wi0QZ8SagYzfSeAee6Rm4,I Just Want To Love You,Elkka,I Just Want To Love You,2022,49,0.596,0.781,1,0.0353,0.0625,0.737,0.086,0.306,134.0,3.8441,I Just Want To Love You Elkka
4NOiZh0m02AQZbIvnfE8wU,Feel The Same,salute,Condition,2019,37,0.774,0.736,11,0.217,0.153,0.464,0.0752,0.498,132.863,4.4229,Feel The Same salute
4CmaFXqjc4tas5WFrSc6om,Time Being,Surface To Air Missive,A V,2016,32,0.43,0.859,2,0.0504,0.0122,7.58e-05,0.0853,0.709,168.964,3.8997,Time Being Surface To Air Missive
0BEAxYqZ57nLbDgYWuWQyn,Hot Love,LEISURE,Leisure,2018,54,0.836,0.47,7,0.0372,0.305,0.815,0.0981,0.485,109.014,3.1608,Hot Love LEISURE
7my7OZvSNkcOqi4CJ4uYyE,Feel So Close - Extended Mix,Calvin Harris,Feel So Close,2011,37,0.749,0.732,0,0.0423,0.000333,0.0478,0.0662,0.679,127.973,5.5051,Feel So Close - Extended Mix Calvin Harris
6gGSSrKMiV2yec1DrqGhhy,Always Where I Need To Be,The Kooks,Konk,2008,62,0.331,0.961,11,0.0663,0.000146,0.0,0.322,0.882,168.355,2.6953,Always Where I Need to Be The Kooks
0YIfZYYfVytcD1q0Mx57Ey,The Light,Jeremih,MIH-TY,2018,46,0.855,0.497,11,0.254,0.0138,4.43e-05,0.0294,0.626,93.029,3.0004,"The Light Jeremih, Ty Dolla $ign"
1rYABrDmfqVmJMwaNJBUUb,Bunny Is A Rider,Caroline Polachek,Bunny Is A Rider,2021,48,0.792,0.662,6,0.0476,0.0714,0.0023,0.0982,0.399,110.001,3.2913,Bunny is A Rider - Caroline Polachek
1GDrGx9VWaAgaekuddnLYq,Treasure,Bruno Mars,Unorthodox Jukebox,2012,53,0.872,0.699,5,0.0349,0.0291,0.000121,0.0639,0.934,116.033,2.9349,Treasure Bruno Mars
0Y1MWB026LYxGvhq4EcMiC,Boom Clap,Charli XCX,SUCKER,2014,63,0.659,0.911,4,0.0786,0.154,0.000304,0.191,0.576,91.999,2.8311,Boom Clap Charli XCX
5CE0k1VmTXgCtaa5L288LP,KILL DEM,Jamie xx,KILL DEM,2022,63,0.788,0.873,2,0.0431,0.00344,0.311,0.332,0.291,128.004,3.7256,KILL DEM Jamie xx
7FYvSHYySIXK9hCwBgnOea,Microdosing (Conducta Remix) - Edit,UNIIQU3,Microdosing (Conducta Remix),2022,33,0.738,0.905,7,0.0411,0.0071,0.0597,0.277,0.941,131.954,2.95,"Microdosing (Conducta Remix) UNIIQU3, Conducta"
4LLBKnNCrSRrSjSTuiwjE9,You Won't See Me - Remastered 2009,The Beatles,Rubber Soul (Remastered),1965,57,0.488,0.539,9,0.0304,0.136,0.0,0.0538,0.473,115.941,3.3327,You Won't See Me The Beatles
3se5Q9CtQLv26cFWYOcExQ,It’s Euphoric,Georgia,It's Euphoric,2023,48,0.751,0.576,6,0.0415,0.227,9.99e-05,0.0966,0.801,105.013,3.6915,It’s Euphoric Georgia
4NTSDu34al733aIuUWVJHo,Boogie Nights,Heatwave,Too Hot to Handle (Expanded Edition),1977,61,0.629,0.615,11,0.0433,0.169,7.23e-05,0.132,0.673,118.805,5.0607,Boogie Nights Heatwave
5C8ZVCqSWQluWHXsTdLCOW,Stone,Effy,Stone,2023,46,0.671,0.968,11,0.0955,0.0212,0.0112,0.117,0.574,139.962,3.0378,Stone Effy
4sscDOZCkbLSlDqcCgUJnX,Whip It,DEVO,Freedom of Choice,1980,67,0.78,0.869,9,0.0517,0.0744,0.004,0.0621,0.957,157.902,2.6856,Whip It DEVO
66aoMO408FA4pLR2xWVH3f,Make It Up,Tirzah,Make It Up,2015,50,0.913,0.351,1,0.311,0.674,0.00253,0.0804,0.303,105.013,3.8458,Make It Up Tirzah
3QRM0qZB7oMYavveH0iEqx,Here Comes the Hotstepper - Heartical Mix,Ini Kamoze,Here Comes The Hotstepper,1994,69,0.889,0.454,4,0.221,0.0141,0.000186,0.203,0.436,100.36,4.1745,Here Comes the Hotstepper - Heartical Mix Ini Kamoze
6QrvOtw1ST3GgR0YEUPme6,You Make Me Care More,Sofie Birch,Repair Techniques,2021,48,0.0641,0.178,4,0.0358,0.381,0.615,0.095,0.214,64.942,1.4996,"You Make Me Care More Sofie Birch, Johan Carøe"
1YIhHPPh3WQGb0ukIIlyPY,17 Acetonia [au pied de cochon_aescoba],Brainwaltzera,Aescoba EP,2017,19,0.567,0.219,0,0.0446,0.754,0.766,0.0736,0.103,148.007,6.8667,17 Acetonia [au pied de cochon_aescoba] Brainwaltzera
4PvbbMYL4fkToni5BLaYRb,Softly,Clairo,Immunity,2019,70,0.759,0.436,0,0.0419,0.33,0.0113,0.102,0.782,94.03,3.0884,Softly Clairo
3Wdwnr9TGwmyUfPNB9iekU,Blood On Me,Sampha,Process,2017,47,0.775,0.517,11,0.138,0.121,0.014,0.609,0.614,104.01,4.1159,Blood On Me Sampha 
1HEAdiEtqfNwRiWLBflKgn,The One,Ross from Friends,The One,2023,45,0.725,0.806,10,0.0638,0.000603,0.732,0.0574,0.574,131.069,5.0306,The One Ross from Friends
1LVIeiCe2MwKxuv7XTr987,Tommie,Mr Twin Sister,Upright and Even,2022,34,0.37,0.744,6,0.0724,0.961,0.854,0.373,0.641,188.953,1.4773,Tommie Mr Twin Sister
5s0XkCtIM43uR7wvA1RfYO,Nudista Mundial ‘89 (feat. Mac DeMarco),Alan Palomo,Nudista Mundial ‘89 (feat. Mac DeMarco),2023,32,0.687,0.93,0,0.112,0.0188,7.02e-06,0.428,0.847,117.02,3.0714,Nudista Mundial ‘89 (feat. Mac DeMarco) Alan Palomo
7pAM7sOdLppaHLqDQKeQPP,Unlock It,Charli XCX,Lock It - Viral Hits,2021,31,0.488,0.71,9,0.0455,0.0585,1.81e-05,0.382,0.5,134.781,3.8822,Unlock it Charli XCX
2N7kFL9VM9JrS9XvavwMqd,All the Things We've Been Through,DJ Counselling,All the Things We've Been Through,2022,11,0.276,0.571,5,0.0386,0.0765,0.969,0.04,0.0573,91.481,4.9195,All The Things We've Been Through DJ Counselling
73z0nxgDAKFdbjtOOPzRf8,Hello,Axel Boman,Family Vacation,2013,44,0.755,0.731,2,0.0412,0.00523,0.854,0.216,0.614,118.002,8.6578,Hello Mind Axel Boman
5RrhrF2WdWsFexwj7LXHvr,Take Me Higher,BLR,Take Me Higher,2019,55,0.753,0.876,7,0.0717,0.476,0.00488,0.117,0.205,124.002,3.3226,"Take Me Higher BLR, NBLM"
0cgr2stQ0x1lkp6NluHiyg,Static Dream,PENDANT,Harp,2022,22,0.509,0.869,0,0.0471,0.0319,0.177,0.151,0.386,119.981,3.3032,Static Dream PENDANT
3avYqdwHKEq8beXbeWCKqJ,Last Friday Night (T.G.I.F.),Katy Perry,Teenage Dream,2010,78,0.652,0.812,3,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,3.8456,Last Friday Night (T.G.I.F.) Katy Perry
2CIDqYfIYfl9vx02wIyCG9,All Through the Night,Cyndi Lauper,She's So Unusual,1983,63,0.573,0.65,8,0.0257,0.201,1.58e-06,0.048,0.346,95.1,4.5473,All Through the Night Cyndi Lauper
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,After Hours,2020,92,0.514,0.73,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,3.334,Blinding Lights The Weeknd
5igopWDbSaL3bccTqOZBbl,Nobody Knows We Are Fun,CHAI,WINK,2021,31,0.766,0.593,0,0.132,0.104,0.387,0.0481,0.542,109.014,3.0173,Nobody Knows We Are Fun CHAI
0tw9UWpHoJCSesaoE4912U,JOY (404),Joy Anonymous,JOY (404),2023,34,0.602,0.978,4,0.0613,0.0285,0.0289,0.346,0.498,156.958,3.3887,JOY (404) Joy Anonymous
0Ubp7kMZ6MWZIL8qkloYub,Warmpop,ESPRIT 空想,200% Electronica,2017,49,0.423,0.771,1,0.0665,0.000208,0.852,0.371,0.194,90.1,2.8729,"Warmpop ESPRIT, George Clanton"
6fSdR81YvNG8Wo6i2ytLPR,Gabriel - Live Garage Mix,Roy Davis Jr.,Gabriel,1996,55,0.829,0.332,11,0.047,0.0125,0.294,0.0918,0.448,128.627,7.3975,"Gabriel - Live Garage Mix Roy Davis Jr., Preven Everett"
05nQrFcAIiTqc4oaazdrEB,Condor - Rex The Dog Remix,Kiwi,A Peruvian Dream,2018,19,0.791,0.91,2,0.0637,0.00927,0.932,0.134,0.334,123.989,8.3439,Condor - Rex The Dog Remix Kiwi
3yDhZq8f17SmumVmEyCaRN,Give It Up,KC & The Sunshine Band,All In a Night's Work (Expanded Version),2016,72,0.862,0.624,3,0.0565,0.0192,0.000153,0.0465,0.882,124.896,4.2373,Give It Up KC & The Sunshine Band 
5bR35xaNzsubt5iFboMYP0,Manny Pacquiao,KOOL A.D.,51,2016,21,0.893,0.515,1,0.0946,0.0445,0.000125,0.115,0.505,94.002,3.7873,Manny Pacquiao KOOL A.D.
29cJmDYnxyX58YP5qubU9Y,Dollis Hill,Lee Gamble,Diversions 1994-1996,2012,14,0.525,0.354,6,0.0833,0.000462,0.645,0.116,0.298,143.433,3.0168,Dollis Hill Lee Gamble
2tY1gxCKslfXLFpFofYmJQ,Brass Monkey,Beastie Boys,Licensed To Ill,1986,68,0.914,0.586,6,0.33,0.00203,1.58e-06,0.0992,0.655,116.371,2.624,Brass Monkey Beastie Boys
07mOlP1DQv1ZsQTyCMNzaW,Giving Up,TSHA,Capricorn Sun,2022,43,0.377,0.951,11,0.0482,0.0279,0.253,0.129,0.298,133.931,3.3959,"Giving Up TSHA, MAFRO"
22MqBhjCzF6Lwgh6v35COU,Do U Wanna,Porches,Ricky Music,2020,27,0.668,0.389,10,0.0403,0.342,0.0,0.114,0.458,94.991,2.7051,Do U Wanna Porches
3HyR1j49TY5ACP2lseF1jx,SUMMER RENAISSANCE,Beyoncé,RENAISSANCE,2022,72,0.674,0.625,1,0.0514,0.0843,0.0015,0.11,0.208,120.004,4.5666,SUMMER RENAISSANCE Beyonce
0ZwHNhwxDhUYHYkSkHxMf0,FYT (feat. French Montana),Jeremih,MIH-TY,2018,47,0.639,0.452,4,0.0495,0.0406,0.0,0.315,0.546,88.993,4.0947,"FYT Jeremih, Ty Dolla $ign"
7FY5Cyho6zZ6TeZAjyghPo,Pool Party,DJ Sabrina The Teenage DJ,Charming Singles,2020,0,0.603,0.888,5,0.0684,0.000565,0.0442,0.295,0.726,120.008,6.596,Pool Party DJ Sabrina the Teenage DJ
1DunhgeZSEgWiIYbHqXl0c,Latch,Disclosure,Settle (Deluxe),2013,72,0.729,0.735,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,4.2645,"Latch Disclosure, Sam Smith"
57nNNkgk768QVXq3uHxu5e,Ways to Go,GROUPLOVE,Spreading Rumours,2013,64,0.577,0.827,7,0.0365,0.00338,0.000647,0.26,0.179,101.031,3.592,Ways to Go Grouplove
0khmEAHZDlNNl61lu2uvQe,More Than Enough,Universal Togetherness Band,"""Saturday Night"" b/w ""More Than Enough""",2014,34,0.87,0.84,9,0.0521,0.0721,0.0114,0.15,0.951,120.462,4.4982,More Than Enough Universal Togetherness Band
15cYjzRUBRrDHn76GdxWiv,Twin Flame,KAYTRANADA,Twin Flame,2022,57,0.61,0.709,7,0.241,0.00707,1.61e-05,0.273,0.33,100.489,3.8687,"Twin Flame* KAYTRANADA , ANderson .Paak"
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,Purpose (Deluxe),2015,84,0.654,0.76,0,0.045,0.0797,0.0,0.299,0.41,99.945,3.3464,Sorry Justin Bieber
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,Whitney,1987,84,0.709,0.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,4.8549,I wanna Dance with Somebody Whitney Houston
0z3YYobsavHguLTgqg5GC1,Picture in My Mind,PinkPantheress,Picture in my mind,2022,64,0.73,0.645,2,0.348,0.587,0.0,0.0937,0.772,128.519,2.9489,"Picture in my mind PinkPantheress, Sam Gellaitry"
1B1QyU5S0rIrokfaV9Zq4a,Carry On,Daphni,Joli Mai,2017,53,0.801,0.571,10,0.0574,0.177,0.905,0.107,0.702,119.993,3.7747,Carry On Daphni
6nTD7S8Tb9DrK1FAZe9KTV,Sottopassaggio,Axel Boman,Quest for fire,2022,35,0.734,0.85,10,0.0471,0.186,0.765,0.0839,0.892,116.003,5.6948,"Sottopassaggio Axel Boman, Miljon"
263aNAQCeFSWipk896byo6,Friday I'm in Love,The Cure,Wish,1992,71,0.526,0.762,0,0.0342,0.000972,0.000116,0.338,0.505,136.203,3.5733,Friday I'm in Love The Cure
48wFUJgjPLELDleMsJ9xlY,After That,Yaeji,EP2,2017,34,0.824,0.47,2,0.0867,0.0624,0.0392,0.703,0.196,114.01,3.6485,After That Yaeji
03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,Flockaveli,2010,79,0.76,0.595,1,0.0391,0.00544,0.0,0.241,0.361,131.497,4.3962,No Hands (feat. Roscoe Dash & Wale) Waka Flocka Flame
2EJtek4uqMsnYYd36JiBSQ,Wednesday Night People,Moodymann,Forevernevermore,2000,43,0.608,0.664,1,0.0425,0.133,0.925,0.13,0.0555,119.581,2.856,Wednesday Night People Moodymann
79PMfyJVpmvhRjVqlEQQNB,Acid Gentle Moves,Underspreche,Secret Weapons Part 12,2020,24,0.534,0.619,7,0.0684,0.000539,0.852,0.0696,0.217,118.014,5.3975,Acid Gentle Moves Underspreche
1uGFGhxJ9ISGcy7iDffP7V,You and I,Delegation,The Best of Delegation,2010,57,0.718,0.676,11,0.0318,0.153,0.0306,0.0706,0.944,112.711,5.2711,You and I Delegation 
18NkFjELXavJjy1MdFgxfp,Got To Have Loving,Cerrone,Don Ray - Garden of Love,2014,31,0.618,0.808,9,0.042,0.0224,0.00392,0.279,0.708,124.286,8.3167,Got To Have Loving Cerrone
1aF6jpITT6RzPxrYsZJeIm,"With You, Friends (Long Drive)",Skrillex,Scary Monsters and Nice Sprites EP,2010,43,0.366,0.572,2,0.0377,0.343,0.00895,0.186,0.356,119.938,6.4837,"With You, Friends (Long Drive) Skrillex"
3Gec0eWZ22o0rNKKUSSzLI,Swing Tree,Discovery,LP (Deluxe Edition),2022,43,0.676,0.775,5,0.115,0.0396,0.0766,0.13,0.86,184.029,2.6356,Swing Tree Discovery
5uSwYU4V1hFDZYEHF87RmK,scorton's creek - re-imagined by filous,Isaac Dunbar,scorton's creek (re-imagined by filous),2020,51,0.803,0.549,4,0.124,0.22,9.03e-06,0.112,0.695,100.007,2.9971,"Scorton's Creek - Re-imagined by filous Isaac Dunbar, filous"
53mev4kiG6PX2OlhZKPH0i,Bad Mf,Lil B,Black Ken,2017,23,0.846,0.776,11,0.102,0.00183,0.000434,0.0604,0.593,98.005,3.6695,Bad MF Lil B
4p7euivNtllV68CZSbso2I,Pain - LSDXOXO Remix,PinkPantheress,to hell with it (Remixes),2022,43,0.702,0.774,11,0.0366,0.133,0.57,0.147,0.75,129.994,2.4619,"Pain - LSDXOXO Remix PinkPantheress, LSDXOXO"
3dT15WTXOl9VynR9hixR3Z,NUYORK V2*,BLACKSTARKIDS,CYBERKISS*,2022,17,0.545,0.898,10,0.0577,0.0017,0.0,0.119,0.358,116.957,3.5229,NUYORK V2* BLACKSTARKIDS
34wcz4mpAActEc6gtqX3wz,"Heavy, California",Jungle,For Ever,2018,65,0.674,0.713,6,0.0359,0.0733,0.139,0.169,0.71,111.017,3.0767,"Heavy, California Jungle"
7yvdp8dqmxExSJwT2fn6Xq,Binz,Solange,When I Get Home,2019,66,0.863,0.625,8,0.313,0.101,4.13e-06,0.166,0.456,83.98,1.8538,Binz Solange
52V5wpCwxwzWgNZczk0xRB,Never The Same,Loods,Never The Same,2022,41,0.57,0.766,0,0.0458,0.00142,0.146,0.0912,0.336,127.912,3.5469,Never The Same Loods
06eFWpksA3M9qg8GeOGGBX,LET’S DO IT AGAIN - Radio Edit,Jamie xx,LET’S DO IT AGAIN,2022,56,0.66,0.837,2,0.0294,0.242,0.876,0.0704,0.302,123.991,3.7582,Let's Do It Again (Radio Edit) - Jamie xx
1p2k29ZjRD2jgAd7N9nMrZ,Acceptable in the 80's,Calvin Harris,I Created Disco,2007,54,0.787,0.808,7,0.0511,0.0143,0.257,0.0466,0.942,127.99,5.5613,Acceptable in the 80's Calvin Harris
